codigo_municipio,nome_municipio,populacao,ano
3104502,Arinos - MG,17850,2021
3104502,Arinos - MG,17272,2022
3104502,Arinos - MG,17272,2023
3104601,Astolfo Dutra - MG,13049,2010
3104601,Astolfo Dutra - MG,13145,2011
3104601,Astolfo Dutra - MG,13237,2012
3104601,Astolfo Dutra - MG,13738,2013
3104601,Astolfo Dutra - MG,13840,2014
3104601,Astolfo Dutra - MG,13937,2015
3104601,Astolfo Dutra - MG,14030,2016
3104601,Astolfo Dutra - MG,14118,2017
3104601,Astolfo Dutra - MG,14085,2018
3104601,Astolfo Dutra - MG,14179,2019
3104601,Astolfo Dutra - MG,14270,2020
3104601,Astolfo Dutra - MG,14358,2021
3104601,Astolfo Dutra - MG,14138,2022
3104601,Astolfo Dutra - MG,14138,2023
3104700,Ataléia - MG,14455,2010
3104700,Ataléia - MG,14280,2011
3104700,Ataléia - MG,14109,2012
3104700,Ataléia - MG,14344,2013
3104700,Ataléia - MG,14188,2014
3104700,Ataléia - MG,14039,2015
3104700,Ataléia - MG,13897,2016
3104700,Ataléia - MG,13762,2017
3104700,Ataléia - MG,13064,2018
3104700,Ataléia - MG,12868,2019
3104700,Ataléia - MG,12678,2020
3104700,Ataléia - MG,12496,2021
3104700,Ataléia - MG,13736,2022
3104700,Ataléia - MG,13736,2023
3104809,Augusto de Lima - MG,4960,2010
3104809,Augusto de Lima - MG,4945,2011
3104809,Augusto de Lima - MG,4930,2012
3104809,Augusto de Lima - MG,5062,2013
3104809,Augusto de Lima - MG,5051,2014
3104809,Augusto de Lima - MG,5041,2015
3104809,Augusto de Lima - MG,5032,2016
3104809,Augusto de Lima - MG,5023,2017
3104809,Augusto de Lima - MG,4888,2018
3104809,Augusto de Lima - MG,4869,2019
3104809,Augusto de Lima - MG,4851,2020
3104809,Augusto de Lima - MG,4833,2021
3104809,Augusto de Lima - MG,4538,2022
3104809,Augusto de Lima - MG,4538,2023
3104908,Baependi - MG,18307,2010
3104908,Baependi - MG,18368,2011
3104908,Baependi - MG,18426,2012
3104908,Baependi - MG,19045,2013
3104908,Baependi - MG,19117,2014
3104908,Baependi - MG,19186,2015
3104908,Baependi - MG,19252,2016
3104908,Baependi - MG,19315,2017
3104908,Baependi - MG,19094,2018
3104908,Baependi - MG,19148,2019
3104908,Baependi - MG,19199,2020
3104908,Baependi - MG,19249,2021
3104908,Baependi - MG,18366,2022
3104908,Baependi - MG,18366,2023
3105004,Baldim - MG,7913,2010
3105004,Baldim - MG,7895,2011
3105004,Baldim - MG,7877,2012
3105004,Baldim - MG,8093,2013
3105004,Baldim - MG,8082,2014
3105004,Baldim - MG,8071,2015
3105004,Baldim - MG,8061,2016
3105004,Baldim - MG,8051,2017
3105004,Baldim - MG,7851,2018
3105004,Baldim - MG,7826,2019
3105004,Baldim - MG,7803,2020
3105004,Baldim - MG,7780,2021
3105004,Baldim - MG,7492,2022
3105004,Baldim - MG,7492,2023
3105103,Bambuí - MG,22734,2010
3105103,Bambuí - MG,22814,2011
3105103,Bambuí - MG,22891,2012
3105103,Bambuí - MG,23665,2013
3105103,Bambuí - MG,23759,2014
3105103,Bambuí - MG,23850,2015
3105103,Bambuí - MG,23936,2016
3105103,Bambuí - MG,24018,2017
3105103,Bambuí - MG,23757,2018
3105103,Bambuí - MG,23829,2019
3105103,Bambuí - MG,23898,2020
3105103,Bambuí - MG,23964,2021
3105103,Bambuí - MG,23546,2022
3105103,Bambuí - MG,23546,2023
3105202,Bandeira - MG,4987,2010
3105202,Bandeira - MG,4962,2011
3105202,Bandeira - MG,4938,2012
3105202,Bandeira - MG,5059,2013
3105202,Bandeira - MG,5039,2014
3105202,Bandeira - MG,5019,2015
3105202,Bandeira - MG,5001,2016
3105202,Bandeira - MG,4984,2017
3105202,Bandeira - MG,4825,2018
3105202,Bandeira - MG,4795,2019
3105202,Bandeira - MG,4766,2020
3105202,Bandeira - MG,4738,2021
3105202,Bandeira - MG,4741,2022
3105202,Bandeira - MG,4741,2023
3105301,Bandeira do Sul - MG,5338,2010
3105301,Bandeira do Sul - MG,5372,2011
3105301,Bandeira do Sul - MG,5405,2012
3105301,Bandeira do Sul - MG,5603,2013
3105301,Bandeira do Sul - MG,5639,2014
3105301,Bandeira do Sul - MG,5674,2015
3105301,Bandeira do Sul - MG,5708,2016
3105301,Bandeira do Sul - MG,5739,2017
3105301,Bandeira do Sul - MG,5713,2018
3105301,Bandeira do Sul - MG,5746,2019
3105301,Bandeira do Sul - MG,5778,2020
3105301,Bandeira do Sul - MG,5808,2021
3105301,Bandeira do Sul - MG,5943,2022
3105301,Bandeira do Sul - MG,5943,2023
3105400,Barão de Cocais - MG,28442,2010
3105400,Barão de Cocais - MG,28830,2011
3105400,Barão de Cocais - MG,29205,2012
3105400,Barão de Cocais - MG,30501,2013
3105400,Barão de Cocais - MG,30893,2014
3105400,Barão de Cocais - MG,31270,2015
3105400,Barão de Cocais - MG,31628,2016
3105400,Barão de Cocais - MG,31968,2017
3105400,Barão de Cocais - MG,32319,2018
3105400,Barão de Cocais - MG,32485,2019
3105400,Barão de Cocais - MG,32866,2020
3105400,Barão de Cocais - MG,33232,2021
3105400,Barão de Cocais - MG,30778,2022
3105400,Barão de Cocais - MG,30778,2023
3105509,Barão do Monte Alto - MG,5720,2010
3105509,Barão do Monte Alto - MG,5681,2011
3105509,Barão do Monte Alto - MG,5643,2012
3105509,Barão do Monte Alto - MG,5770,2013
3105509,Barão do Monte Alto - MG,5738,2014
3105509,Barão do Monte Alto - MG,5706,2015
3105509,Barão do Monte Alto - MG,5676,2016
3105509,Barão do Monte Alto - MG,5648,2017
3105509,Barão do Monte Alto - MG,5443,2018
3105509,Barão do Monte Alto - MG,5397,2019
3105509,Barão do Monte Alto - MG,5354,2020
3105509,Barão do Monte Alto - MG,5311,2021
3105509,Barão do Monte Alto - MG,4964,2022
3105509,Barão do Monte Alto - MG,4964,2023
3105608,Barbacena - MG,126284,2010
3105608,Barbacena - MG,127218,2011
3105608,Barbacena - MG,128120,2012
3105608,Barbacena - MG,132980,2013
3105608,Barbacena - MG,133972,2014
3105608,Barbacena - MG,134924,2015
3105608,Barbacena - MG,135829,2016
3105608,Barbacena - MG,136689,2017
3105608,Barbacena - MG,136392,2018
3105608,Barbacena - MG,137313,2019
3105608,Barbacena - MG,138204,2020
3105608,Barbacena - MG,139061,2021
3105608,Barbacena - MG,125317,2022
3105608,Barbacena - MG,125317,2023
3105707,Barra Longa - MG,6143,2010
3105707,Barra Longa - MG,6035,2011
3105707,Barra Longa - MG,5930,2012
3105707,Barra Longa - MG,5991,2013
3105707,Barra Longa - MG,5893,2014
3105707,Barra Longa - MG,5799,2015
3105707,Barra Longa - MG,5710,2016
3105707,Barra Longa - MG,5624,2017
3105707,Barra Longa - MG,5250,2018
3105707,Barra Longa - MG,5131,2019
3105707,Barra Longa - MG,5015,2020
3105707,Barra Longa - MG,4905,2021
3105707,Barra Longa - MG,5666,2022
3105707,Barra Longa - MG,5666,2023
3105905,Barroso - MG,19599,2010
3105905,Barroso - MG,19695,2011
3105905,Barroso - MG,19787,2012
3105905,Barroso - MG,20484,2013
3105905,Barroso - MG,20590,2014
3105905,Barroso - MG,20693,2015
3105905,Barroso - MG,20790,2016
3105905,Barroso - MG,20882,2017
3105905,Barroso - MG,20720,2018
3105905,Barroso - MG,20810,2019
3105905,Barroso - MG,20897,2020
3105905,Barroso - MG,20981,2021
3105905,Barroso - MG,20080,2022
3105905,Barroso - MG,20080,2023
3106002,Bela Vista de Minas - MG,10004,2010
3106002,Bela Vista de Minas - MG,10017,2011
3106002,Bela Vista de Minas - MG,10028,2012
3106002,Bela Vista de Minas - MG,10342,2013
3106002,Bela Vista de Minas - MG,10362,2014
3106002,Bela Vista de Minas - MG,10381,2015
3106002,Bela Vista de Minas - MG,10399,2016
3106002,Bela Vista de Minas - MG,10416,2017
3106002,Bela Vista de Minas - MG,10248,2018
3106002,Bela Vista de Minas - MG,10255,2019
3106002,Bela Vista de Minas - MG,10262,2020
3106002,Bela Vista de Minas - MG,10269,2021
3106002,Bela Vista de Minas - MG,10167,2022
3106002,Bela Vista de Minas - MG,10167,2023
3106101,Belmiro Braga - MG,3403,2010
3106101,Belmiro Braga - MG,3402,2011
3106101,Belmiro Braga - MG,3400,2012
3106101,Belmiro Braga - MG,3499,2013
3106101,Belmiro Braga - MG,3500,2014
3106101,Belmiro Braga - MG,3501,2015
3106101,Belmiro Braga - MG,3502,2016
3106101,Belmiro Braga - MG,3503,2017
3106101,Belmiro Braga - MG,3433,2018
3106101,Belmiro Braga - MG,3429,2019
3106101,Belmiro Braga - MG,3425,2020
3106101,Belmiro Braga - MG,3422,2021
3106101,Belmiro Braga - MG,3244,2022
3106101,Belmiro Braga - MG,3244,2023
3106200,Belo Horizonte - MG,2375151,2010
3106200,Belo Horizonte - MG,2385640,2011
3106200,Belo Horizonte - MG,2395785,2012
3106200,Belo Horizonte - MG,2479165,2013
3106200,Belo Horizonte - MG,2491109,2014
3106200,Belo Horizonte - MG,2502557,2015
3106200,Belo Horizonte - MG,2513451,2016
3106200,Belo Horizonte - MG,2523794,2017
3106200,Belo Horizonte - MG,2501576,2018
3106200,Belo Horizonte - MG,2512070,2019
3106200,Belo Horizonte - MG,2521564,2020
3106200,Belo Horizonte - MG,2530701,2021
3106200,Belo Horizonte - MG,2315560,2022
3106200,Belo Horizonte - MG,2315560,2023
3106309,Belo Oriente - MG,23397,2010
3106309,Belo Oriente - MG,23695,2011
3106309,Belo Oriente - MG,23984,2012
3106309,Belo Oriente - MG,25026,2013
3106309,Belo Oriente - MG,25329,2014
3106309,Belo Oriente - MG,25619,2015
3106309,Belo Oriente - MG,25895,2016
3106309,Belo Oriente - MG,26158,2017
3106309,Belo Oriente - MG,26396,2018
3106309,Belo Oriente - MG,26700,2019
3106309,Belo Oriente - MG,26994,2020
3106309,Belo Oriente - MG,27277,2021
3106309,Belo Oriente - MG,23928,2022
3106309,Belo Oriente - MG,23928,2023
3106408,Belo Vale - MG,7536,2010
3106408,Belo Vale - MG,7545,2011
3106408,Belo Vale - MG,7553,2012
3106408,Belo Vale - MG,7789,2013
3106408,Belo Vale - MG,7803,2014
3106408,Belo Vale - MG,7816,2015
3106408,Belo Vale - MG,7829,2016
3106408,Belo Vale - MG,7841,2017
3106408,Belo Vale - MG,7710,2018
3106408,Belo Vale - MG,7715,2019
3106408,Belo Vale - MG,7719,2020
3106408,Belo Vale - MG,7723,2021
3106408,Belo Vale - MG,8627,2022
3106408,Belo Vale - MG,8627,2023
3106507,Berilo - MG,12300,2010
3106507,Berilo - MG,12248,2011
3106507,Berilo - MG,12198,2012
3106507,Berilo - MG,12508,2013
3106507,Berilo - MG,12469,2014
3106507,Berilo - MG,12431,2015
3106507,Berilo - MG,12394,2016
3106507,Berilo - MG,12360,2017
3106507,Berilo - MG,11995,2018
3106507,Berilo - MG,11932,2019
3106507,Berilo - MG,11872,2020
3106507,Berilo - MG,11813,2021
3106507,Berilo - MG,9826,2022
3106507,Berilo - MG,9826,2023
3106606,Bertópolis - MG,4498,2010
3106606,Bertópolis - MG,4503,2011
3106606,Bertópolis - MG,4508,2012
3106606,Bertópolis - MG,4648,2013
3106606,Bertópolis - MG,4656,2014
3106606,Bertópolis - MG,4664,2015
3106606,Bertópolis - MG,4671,2016
3106606,Bertópolis - MG,4678,2017
3106606,Bertópolis - MG,4602,2018
3106606,Bertópolis - MG,4604,2019
3106606,Bertópolis - MG,4607,2020
3106606,Bertópolis - MG,4609,2021
3106606,Bertópolis - MG,4451,2022
3106606,Bertópolis - MG,4451,2023
3106655,Berizal - MG,4370,2010
3106655,Berizal - MG,4401,2011
3106655,Berizal - MG,4431,2012
3106655,Berizal - MG,4597,2013
3106655,Berizal - MG,4630,2014
3106655,Berizal - MG,4661,2015
3106655,Berizal - MG,4691,2016
3106655,Berizal - MG,4720,2017
3106655,Berizal - MG,4705,2018
3106655,Berizal - MG,4735,2019
3106655,Berizal - MG,4764,2020
3106655,Berizal - MG,4792,2021
3106655,Berizal - MG,4201,2022
3106655,Berizal - MG,4201,2023
3106705,Betim - MG,378089,2010
3106705,Betim - MG,383571,2011
3106705,Betim - MG,388873,2012
3106705,Betim - MG,406474,2013
3106705,Betim - MG,412003,2014
3106705,Betim - MG,417307,2015
3106705,Betim - MG,422354,2016
3106705,Betim - MG,427146,2017
3106705,Betim - MG,432575,2018
3106705,Betim - MG,439340,2019
3106705,Betim - MG,444784,2020
3106705,Betim - MG,450024,2021
3106705,Betim - MG,411846,2022
3106705,Betim - MG,411846,2023
3106804,Bias Fortes - MG,3793,2010
3106804,Bias Fortes - MG,3748,2011
3106804,Bias Fortes - MG,3703,2012
3106804,Bias Fortes - MG,3765,2013
3106804,Bias Fortes - MG,3724,2014
3106804,Bias Fortes - MG,3685,2015
3106804,Bias Fortes - MG,3648,2016
3106804,Bias Fortes - MG,3613,2017
3106804,Bias Fortes - MG,3430,2018
3106804,Bias Fortes - MG,3379,2019
3106804,Bias Fortes - MG,3329,2020
3106804,Bias Fortes - MG,3282,2021
3106804,Bias Fortes - MG,3361,2022
3106804,Bias Fortes - MG,3361,2023
3106903,Bicas - MG,13653,2010
3106903,Bicas - MG,13720,2011
3106903,Bicas - MG,13783,2012
3106903,Bicas - MG,14268,2013
3106903,Bicas - MG,14342,2014
3106903,Bicas - MG,14413,2015
3106903,Bicas - MG,14481,2016
3106903,Bicas - MG,14545,2017
3106903,Bicas - MG,14431,2018
3106903,Bicas - MG,14494,2019
3106903,Bicas - MG,14554,2020
3106903,Bicas - MG,14612,2021
3106903,Bicas - MG,13978,2022
3106903,Bicas - MG,13978,2023
3107000,Biquinhas - MG,2630,2010
3107000,Biquinhas - MG,2616,2011
3107000,Biquinhas - MG,2602,2012
3107000,Biquinhas - MG,2664,2013
3107000,Biquinhas - MG,2652,2014
3107000,Biquinhas - MG,2640,2015
3107000,Biquinhas - MG,2630,2016
3107000,Biquinhas - MG,2619,2017
3107000,Biquinhas - MG,2532,2018
3107000,Biquinhas - MG,2515,2019
3107000,Biquinhas - MG,2498,2020
3107000,Biquinhas - MG,2482,2021
3107000,Biquinhas - MG,2383,2022
3107000,Biquinhas - MG,2383,2023
3107109,Boa Esperança - MG,38516,2010
3107109,Boa Esperança - MG,38627,2011
3107109,Boa Esperança - MG,38734,2012
3107109,Boa Esperança - MG,40018,2013
3107109,Boa Esperança - MG,40155,2014
3107109,Boa Esperança - MG,40287,2015
3107109,Boa Esperança - MG,40412,2016
3107109,Boa Esperança - MG,40530,2017
3107109,Boa Esperança - MG,40031,2018
3107109,Boa Esperança - MG,40127,2019
3107109,Boa Esperança - MG,40219,2020
3107109,Boa Esperança - MG,40308,2021
3107109,Boa Esperança - MG,39848,2022
3107109,Boa Esperança - MG,39848,2023
3107208,Bocaina de Minas - MG,5007,2010
3107208,Bocaina de Minas - MG,5009,2011
3107208,Bocaina de Minas - MG,5011,2012
3107208,Bocaina de Minas - MG,5163,2013
3107208,Bocaina de Minas - MG,5169,2014
3107208,Bocaina de Minas - MG,5174,2015
3107208,Bocaina de Minas - MG,5180,2016
3107208,Bocaina de Minas - MG,5185,2017
3107208,Bocaina de Minas - MG,5091,2018
3107208,Bocaina de Minas - MG,5090,2019
3107208,Bocaina de Minas - MG,5089,2020
3107208,Bocaina de Minas - MG,5088,2021
3107208,Bocaina de Minas - MG,5348,2022
3107208,Bocaina de Minas - MG,5348,2023
3107307,Bocaiúva - MG,46654,2010
3107307,Bocaiúva - MG,46950,2011
3107307,Bocaiúva - MG,47236,2012
3107307,Bocaiúva - MG,48974,2013
3107307,Bocaiúva - MG,49293,2014
3107307,Bocaiúva - MG,49600,2015
3107307,Bocaiúva - MG,49891,2016
3107307,Bocaiúva - MG,50168,2017
3107307,Bocaiúva - MG,49942,2018
3107307,Bocaiúva - MG,49979,2019
3107307,Bocaiúva - MG,50256,2020
3107307,Bocaiúva - MG,50521,2021
3107307,Bocaiúva - MG,48032,2022
3107307,Bocaiúva - MG,48032,2023
3107406,Bom Despacho - MG,45624,2010
3107406,Bom Despacho - MG,46061,2011
3107406,Bom Despacho - MG,46482,2012
3107406,Bom Despacho - MG,48350,2013
3107406,Bom Despacho - MG,48802,2014
3107406,Bom Despacho - MG,49236,2015
3107406,Bom Despacho - MG,49650,2016
3107406,Bom Despacho - MG,50042,2017
3107406,Bom Despacho - MG,50166,2018
3107406,Bom Despacho - MG,50605,2019
3107406,Bom Despacho - MG,51028,2020
3107406,Bom Despacho - MG,51436,2021
3107406,Bom Despacho - MG,51737,2022
3107406,Bom Despacho - MG,51737,2023
3107505,Bom Jardim de Minas - MG,6501,2010
3107505,Bom Jardim de Minas - MG,6491,2011
3107505,Bom Jardim de Minas - MG,6480,2012
3107505,Bom Jardim de Minas - MG,6663,2013
3107505,Bom Jardim de Minas - MG,6658,2014
3107505,Bom Jardim de Minas - MG,6653,2015
3107505,Bom Jardim de Minas - MG,6648,2016
3107505,Bom Jardim de Minas - MG,6644,2017
3107505,Bom Jardim de Minas - MG,6489,2018
3107505,Bom Jardim de Minas - MG,6474,2019
3107505,Bom Jardim de Minas - MG,6459,2020
3107505,Bom Jardim de Minas - MG,6444,2021
3107505,Bom Jardim de Minas - MG,6783,2022
3107505,Bom Jardim de Minas - MG,6783,2023
3107604,Bom Jesus da Penha - MG,3887,2010
3107604,Bom Jesus da Penha - MG,3915,2011
3107604,Bom Jesus da Penha - MG,3942,2012
3107604,Bom Jesus da Penha - MG,4091,2013
3107604,Bom Jesus da Penha - MG,4121,2014
3107604,Bom Jesus da Penha - MG,4150,2015
3107604,Bom Jesus da Penha - MG,4177,2016
3107604,Bom Jesus da Penha - MG,4203,2017
3107604,Bom Jesus da Penha - MG,4190,2018
3107604,Bom Jesus da Penha - MG,4217,2019
3107604,Bom Jesus da Penha - MG,4244,2020
3107604,Bom Jesus da Penha - MG,4270,2021
3107604,Bom Jesus da Penha - MG,4474,2022
3107604,Bom Jesus da Penha - MG,4474,2023
3107703,Bom Jesus do Amparo - MG,5491,2010
3107703,Bom Jesus do Amparo - MG,5543,2011
3107703,Bom Jesus do Amparo - MG,5593,2012
3107703,Bom Jesus do Amparo - MG,5817,2013
3107703,Bom Jesus do Amparo - MG,5871,2014
3107703,Bom Jesus do Amparo - MG,5923,2015
3107703,Bom Jesus do Amparo - MG,5972,2016
3107703,Bom Jesus do Amparo - MG,6018,2017
3107703,Bom Jesus do Amparo - MG,6031,2018
3107703,Bom Jesus do Amparo - MG,6083,2019
3107703,Bom Jesus do Amparo - MG,6133,2020
3107703,Bom Jesus do Amparo - MG,6182,2021
3107703,Bom Jesus do Amparo - MG,5631,2022
3107703,Bom Jesus do Amparo - MG,5631,2023
3107802,Bom Jesus do Galho - MG,15364,2010
3107802,Bom Jesus do Galho - MG,15302,2011
3107802,Bom Jesus do Galho - MG,15242,2012
3107802,Bom Jesus do Galho - MG,15633,2013
3107802,Bom Jesus do Galho - MG,15587,2014
3107802,Bom Jesus do Galho - MG,15542,2015
3107802,Bom Jesus do Galho - MG,15500,2016
3107802,Bom Jesus do Galho - MG,15459,2017
3107802,Bom Jesus do Galho - MG,15010,2018
3107802,Bom Jesus do Galho - MG,14935,2019
3107802,Bom Jesus do Galho - MG,14862,2020
3107802,Bom Jesus do Galho - MG,14792,2021
3107802,Bom Jesus do Galho - MG,14536,2022
3107802,Bom Jesus do Galho - MG,14536,2023
3107901,Bom Repouso - MG,10457,2010
3107901,Bom Repouso - MG,10453,2011
3107901,Bom Repouso - MG,10449,2012
3107901,Bom Repouso - MG,10759,2013
3107901,Bom Repouso - MG,10763,2014
3107901,Bom Repouso - MG,10767,2015
3107901,Bom Repouso - MG,10771,2016
3107901,Bom Repouso - MG,10775,2017
3107901,Bom Repouso - MG,10558,2018
3107901,Bom Repouso - MG,10547,2019
3107901,Bom Repouso - MG,10537,2020
3107901,Bom Repouso - MG,10527,2021
3107901,Bom Repouso - MG,12649,2022
3107901,Bom Repouso - MG,12649,2023
3108008,Bom Sucesso - MG,17243,2010
3108008,Bom Sucesso - MG,17257,2011
3108008,Bom Sucesso - MG,17271,2012
3108008,Bom Sucesso - MG,17805,2013
3108008,Bom Sucesso - MG,17832,2014
3108008,Bom Sucesso - MG,17858,2015
3108008,Bom Sucesso - MG,17883,2016
3108008,Bom Sucesso - MG,17907,2017
3108008,Bom Sucesso - MG,17598,2018
3108008,Bom Sucesso - MG,17603,2019
3108008,Bom Sucesso - MG,17607,2020
3108008,Bom Sucesso - MG,17612,2021
3108008,Bom Sucesso - MG,17151,2022
3108008,Bom Sucesso - MG,17151,2023
3108107,Bonfim - MG,6818,2010
3108107,Bonfim - MG,6815,2011
3108107,Bonfim - MG,6811,2012
3108107,Bonfim - MG,7012,2013
3108107,Bonfim - MG,7014,2014
3108107,Bonfim - MG,7016,2015
3108107,Bonfim - MG,7018,2016
3108107,Bonfim - MG,7020,2017
3108107,Bonfim - MG,6876,2018
3108107,Bonfim - MG,6868,2019
3108107,Bonfim - MG,6860,2020
3108107,Bonfim - MG,6852,2021
3108107,Bonfim - MG,7434,2022
3108107,Bonfim - MG,7434,2023
3108206,Bonfinópolis de Minas - MG,5865,2010
3108206,Bonfinópolis de Minas - MG,5821,2011
3108206,Bonfinópolis de Minas - MG,5778,2012
3108206,Bonfinópolis de Minas - MG,5904,2013
3108206,Bonfinópolis de Minas - MG,5867,2014
3108206,Bonfinópolis de Minas - MG,5831,2015
3108206,Bonfinópolis de Minas - MG,5797,2016
3108206,Bonfinópolis de Minas - MG,5764,2017
3108206,Bonfinópolis de Minas - MG,5544,2018
3108206,Bonfinópolis de Minas - MG,5493,2019
3108206,Bonfinópolis de Minas - MG,5444,2020
3108206,Bonfinópolis de Minas - MG,5397,2021
3108206,Bonfinópolis de Minas - MG,5528,2022
3108206,Bonfinópolis de Minas - MG,5528,2023
3108255,Bonito de Minas - MG,9673,2010
3108255,Bonito de Minas - MG,9812,2011
3108255,Bonito de Minas - MG,9947,2012
3108255,Bonito de Minas - MG,10395,2013
3108255,Bonito de Minas - MG,10535,2014
3108255,Bonito de Minas - MG,10669,2015
3108255,Bonito de Minas - MG,10797,2016
3108255,Bonito de Minas - MG,10951,2017
3108255,Bonito de Minas - MG,11088,2018
3108255,Bonito de Minas - MG,11230,2019
